"YEAR","MONTH","DAY","LAKE","STATE_PROV","SPECIES","NO_STOCKED","AGEMONTH","WEIGHT","CONDITION"
1998,4,21,"MI","WI","BKT",824,NA,75.29632342,"0"
1998,4,21,"MI","WI","COS",15000,NA,361.5130709,"0"
1998,4,21,"MI","WI","BNT",15000,NA,395.5324941,"0"
1998,4,22,"SU","MI","SPE",15656,NA,649.6,"0"
1998,4,22,"SU","MI","SPE",11742,NA,512.4,"0"
1998,4,22,"MI","IN","RBT",10616,14,722,"1"
1998,4,22,"SU","MN","RBT",16153,NA,100,"0"
1998,4,22,"ON","ON","RBT",9000,11,NA,"0"
1998,4,22,"ON","ON","RBT",9000,14,NA,"0"
1998,4,22,"MI","MI","BNT",17040,NA,598,"0"
1998,4,22,"SU","MI","SPE",15656,NA,649.6,"0"
1998,4,22,"SU","MI","SPE",11742,NA,512.4,"0"
1998,4,22,"MI","MI","RBT",14100,NA,1101.6,"0"
1998,4,22,"MI","MI","RBT",8053,NA,629.6,"0"
1998,4,22,"MI","MI","RBT",8050,NA,628.9,"0"
1998,4,22,"MI","MI","COS",22197,NA,596.7,"0"
1998,4,22,"MI","MI","COS",42916,NA,1009.8,"0"
1998,4,22,"MI","MI","COS",50171,NA,1180.5,"0"
1998,4,22,"MI","MI","COS",14956,NA,458.8,"0"
1998,4,22,"MI","MI","RBT",12080,NA,944.5,"0"
1998,4,22,"ON","ON","CHS",25588,4,108.5,"0"
1998,4,22,"ON","ON","CHS",25588,4,108.5,"0"
1998,4,22,"ON","ON","LAT",4245,16,125.6,"0"
1998,4,22,"ON","ON","LAT",9464,18,344.8,"0"
1998,4,22,"ON","ON","LAT",4149,16,120.4,"0"
1998,4,22,"ON","ON","LAT",9364,18,333.7,"0"
1998,4,22,"MI","WI","BNT",15000,NA,395.5324941,"0"
1998,4,22,"MI","WI","RBT",824,NA,74.84273111,"0"
1998,4,22,"MI","WI","CHS",78333,NA,337.0190861,"0"
1998,4,23,"HU","MI","LAT",63600,15,2324.09,"0"
1998,4,23,"HU","MI","LAT",61700,15,2596.36,"0"
1998,4,23,"SU","MN","RBT",1751,NA,9861.64,"0"
1998,4,23,"ON","NY","RBT",9000,11,NA,"0"
1998,4,23,"ON","NY","RBT",9000,14,NA,"0"
1998,4,23,"MI","MI","RBT",5000,NA,427.4,"0"
1998,4,23,"MI","MI","RBT",20202,NA,1503,"0"
1998,4,23,"MI","MI","CHS",125000,NA,1330,"0"
1998,4,23,"MI","MI","RBT",5030,NA,393,"0"
1998,4,23,"MI","MI","RBT",5030,NA,393,"0"
1998,4,23,"MI","MI","RBT",30138,NA,2461.9,"0"
1998,4,23,"MI","MI","COS",20720,NA,557,"0"
1998,4,23,"ON","ON","CHS",25562,4,111.2,"0"
1998,4,23,"ON","ON","CHS",25563,4,111.2,"0"
1998,4,23,"ON","ON","ATS",3300,4,2.4,"0"
1998,4,23,"ON","ON","ATS",10000,1,2,"0"
1998,4,23,"ON","ON","ATS",4500,4,3.3,"0"
1998,4,23,"ON","ON","ATS",2700,4,2,"0"
1998,4,23,"ON","ON","ATS",8000,4,5.9,"0"
1998,4,23,"ON","ON","LAT",11735,18,401.7,"0"
1998,4,23,"ON","ON","LAT",949,17,31,"0"
1998,4,23,"ON","ON","LAT",952,17,31.1,"0"
1998,4,23,"ON","ON","LAT",11735,18,443.9,"0"
1998,4,23,"MI","WI","BNT",830,NA,58.51340796,"0"
1998,4,23,"MI","WI","CHS",78300,NA,369.2241401,"0"
1998,4,23,"MI","WI","RBT",13007,NA,268.9802397,"0"
1998,4,24,"SU","MI","BNT",14960,NA,800,"0"
1998,4,24,"SU","MI","BNT",15360,NA,800,"0"
1998,4,24,"MI","MI","RBT",16627,NA,1225.3,"0"
1998,4,24,"SU","MI","BNT",14960,NA,800,"0"
1998,4,24,"SU","MI","BNT",15360,NA,800,"0"
1998,4,24,"MI","MI","COS",18302,NA,492,"0"
1998,4,24,"MI","MI","BNT",18489,NA,802.4,"0"
1998,4,24,"MI","MI","BNT",11990,NA,520.3,"0"
1998,4,24,"ON","ON","CHS",25583,4,116.1,"0"
1998,4,24,"ON","ON","CHS",25583,4,116.1,"0"
1998,4,24,"ON","ON","ATS",10000,4,7.4,"0"
1998,4,24,"ON","ON","ATS",6000,4,4.5,"0"
1998,4,24,"ON","ON","ATS",9300,4,6.9,"0"
1998,4,24,"ON","ON","LAT",15775,17,450.8,"0"
1998,4,24,"ON","ON","LAT",16476,17,484.3,"0"
1998,4,24,"MI","WI","CHS",39200,NA,176.9010008,"0"
1998,4,24,"MI","WI","CHS",59009,NA,254.9188781,"0"
1998,4,24,"MI","WI","CHS",39200,NA,176.9010008,"0"
1998,4,25,"MI","MI","LAT",49400,15,2040,"0"
1998,4,25,"MI","MI","LAT",51100,15,2205,"0"
1998,4,26,"SU","WI","BNT",5000,NA,375,"0"
1998,4,26,"SU","WI","BNT",5000,NA,161.87,"0"
1998,4,26,"SU","WI","BNT",5000,NA,182.93,"0"
1998,4,27,"ER","MI","RBT",30000,NA,2266.7,"0"
1998,4,27,"SU","MI","RBT",15100,NA,986.3,"0"
1998,4,27,"SU","MI","RBT",9955,NA,550,"0"
1998,4,27,"MI","MI","LAT",50900,15,2102.73,"0"
1998,4,27,"MI","MI","LAT",66000,NA,1500,"0"
1998,4,27,"ON","NY","BNT",11880,18,NA,"0"
1998,4,27,"HU","MI","RBT",7500,NA,424,"0"
1998,4,27,"HU","MI","RBT",12600,NA,712,"0"
1998,4,27,"HU","MI","RBT",12071,NA,965.7,"0"
1998,4,27,"ER","MI","RBT",30000,NA,2266.7,"0"
1998,4,27,"SU","MI","RBT",9955,NA,550,"0"
1998,4,27,"SU","MI","RBT",15100,NA,986.3,"0"
1998,4,27,"MI","MI","RBT",14043,NA,1072,"0"
1998,4,27,"MI","MI","CHS",100602,NA,808.18,"0"
1998,4,27,"MI","MI","BNT",18500,NA,673,"0"
1998,4,27,"MI","MI","BNT",18500,NA,673,"0"
1998,4,27,"SU","WI","BNT",5000,NA,142.41,"0"
1998,4,27,"SU","WI","BNT",10000,NA,405.41,"0"
1998,4,27,"SU","WI","BNT",5000,NA,202.7,"0"
1998,4,27,"SU","WI","BNT",439,NA,17.8,"0"
1998,4,27,"SU","WI","BNT",439,NA,17.8,"0"
1998,4,27,"SU","WI","BNT",439,NA,17.8,"0"
1998,4,27,"SU","WI","BNT",439,NA,17.8,"0"
1998,4,27,"ON","ON","CHS",25000,4,121,"0"
1998,4,27,"ON","ON","CHS",26143,4,126.5,"0"
1998,4,27,"ON","ON","CHS",51122,4,221.4,"0"
1998,4,27,"ON","ON","ATS",5174,4,3.8,"0"
1998,4,27,"ON","ON","ATS",4100,4,3,"0"
1998,4,27,"ON","ON","ATS",4000,4,3,"0"
1998,4,27,"ON","ON","ATS",1000,4,0.7,"0"
1998,4,27,"ON","ON","BNT",5814,17,326.6,"0"
1998,4,27,"MI","WI","RBT",7667,NA,204.5701317,"0"
1998,4,27,"MI","WI","RBT",814,NA,16.78291546,"0"
1998,4,27,"MI","WI","RBT",7490,NA,158.7573084,"0"
1998,4,28,"SU","MI","RBT",12000,NA,663,"0"
1998,4,28,"SU","MI","RBT",13100,NA,744,"0"
1998,4,28,"SU","MI","SPE",4780,NA,208,"0"
1998,4,28,"SU","MI","YEP",12272,NA,129.46,"0"
1998,4,28,"HU","MI","LAT",28700,15,1137.73,"0"
1998,4,28,"MI","MI","LAT",33000,15,1260.91,"0"
1998,4,28,"MI","MI","LAT",76600,NA,1727.27,"0"
1998,4,28,"ON","NY","RBT",14640,11,NA,"0"
1998,4,28,"ON","NY","RBT",14640,11,NA,"0"
1998,4,28,"HU","MI","RBT",15084,NA,1178.4,"0"
1998,4,28,"MI","MI","RBT",16971,NA,1305.8,"0"
1998,4,28,"MI","MI","RBT",15044,NA,1119.3,"0"
1998,4,28,"MI","MI","RBT",2010,NA,157,"0"
1998,4,28,"SU","MI","RBT",12000,NA,663,"0"
1998,4,28,"HU","MI","BNT",4840,NA,207.6,"0"
1998,4,28,"SU","MI","YEP",12272,NA,129.46,"0"
1998,4,28,"HU","MI","BNT",9680,NA,439.4,"0"
1998,4,28,"SU","MI","RBT",13100,NA,744,"0"
1998,4,28,"SU","MI","SPE",4780,NA,208,"0"
1998,4,28,"HU","MI","WAE",3e+05,NA,1.6,"0"
1998,4,28,"MI","MI","RBT",5052,NA,391.7,"0"
1998,4,28,"MI","MI","RBT",5018,NA,386,"0"
1998,4,28,"ON","ON","CHS",51131,4,252.6,"0"
1998,4,28,"ON","ON","LAT",15078,16,519.3,"0"
1998,4,28,"ON","ON","LAT",13506,16,477.1,"0"
1998,4,28,"MI","WI","BNT",6000,NA,657.7088491,"0"
1998,4,28,"MI","WI","RBT",4199,NA,112.0373005,"0"
1998,4,28,"MI","WI","BNT",2904,NA,243.5790703,"0"
1998,4,28,"MI","WI","CHS",100790,NA,425.9231789,"0"
1998,4,28,"MI","WI","RBT",4199,NA,112.0373005,"0"
1998,4,29,"SU","MI","BNT",4440,NA,238.7,"0"
1998,4,29,"SU","MI","BNT",14600,NA,559,"0"
1998,4,29,"SU","MI","BNT",4800,NA,461,"0"
1998,4,29,"SU","MI","BNT",9000,NA,865,"0"
1998,4,29,"SU","MI","BNT",3220,NA,173.1,"0"
1998,4,29,"MI","MI","LAT",15200,15,656.36,"0"
1998,4,29,"MI","MI","LAT",7800,15,296.82,"0"
1998,4,29,"MI","MI","LAT",10000,15,378.64,"0"
1998,4,29,"MI","MI","LAT",19000,NA,480,"0"
1998,4,29,"MI","MI","LAT",57000,NA,1205.45,"0"
1998,4,29,"ON","NY","RBT",11050,11,NA,"0"
1998,4,29,"ON","NY","RBT",14650,11,NA,"0"
1998,4,29,"MI","MI","BNT",14550,NA,687.2,"0"
1998,4,29,"MI","MI","RBT",2002,NA,143,"0"
1998,4,29,"MI","MI","RBT",10024,NA,699,"0"
1998,4,29,"HU","MI","BNT",4850,NA,201.3,"0"
1998,4,29,"HU","MI","BNT",14550,NA,604,"0"
1998,4,29,"HU","MI","RBT",14168,NA,988,"0"
1998,4,29,"HU","MI","RBT",35850,NA,2500,"0"
1998,4,29,"SU","MI","BNT",14600,NA,559,"0"
1998,4,29,"HU","MI","BNT",9700,NA,402.7,"0"
1998,4,29,"SU","MI","BNT",4440,NA,238.7,"0"
1998,4,29,"SU","MI","BNT",4800,NA,461,"0"
1998,4,29,"SU","MI","BNT",9000,NA,865,"0"
1998,4,29,"SU","MI","BNT",3220,NA,173.1,"0"
1998,4,29,"MI","MI","RBT",14067,NA,1004.8,"0"
1998,4,29,"MI","MI","BNT",6500,NA,269.9,"0"
1998,4,29,"ON","ON","CHS",51083,4,223.7,"0"
1998,4,29,"ON","ON","LAT",15400,16,511.7,"0"
1998,4,29,"ON","ON","LAT",17002,16,518.5,"0"
1998,4,29,"MI","WI","BNT",4000,NA,471.7360021,"0"
1998,4,29,"MI","WI","BNT",4000,NA,113.3980774,"0"
1998,4,29,"MI","WI","CHS",100200,NA,397.3468633,"0"
1998,4,30,"SU","MI","BKT",10000,NA,283.4,"0"
1998,4,30,"SU","MI","YEP",20335,NA,214.5,"0"
1998,4,30,"ER","MI","RBT",30030,NA,2100,"0"
1998,4,30,"MI","MI","LAT",71100,NA,1826.82,"0"
1998,4,30,"MI","MI","LAT",30000,NA,875.91,"0"
1998,4,30,"ON","NY","BNT",19000,17,NA,"0"
1998,4,30,"ON","NY","RBT",10000,11,NA,"0"
1998,4,30,"ON","NY","RBT",12240,11,NA,"0"
1998,4,30,"ON","ON","RBT",27600,11,NA,"0"
1998,4,30,"ER","MI","RBT",30030,NA,2100,"0"
1998,4,30,"MI","MI","COS",27540,NA,740.3,"0"
1998,4,30,"MI","MI","COS",87222,NA,3263.9,"0"
1998,4,30,"MI","MI","COS",85716,NA,3129.2,"0"
1998,4,30,"MI","MI","COS",84724,NA,3394,"0"
1998,4,30,"MI","MI","BNT",14500,NA,696.8,"0"
1998,4,30,"HU","MI","RBT",30230,NA,2309.5,"0"
1998,4,30,"HU","MI","RBT",15930,NA,1240,"0"
1998,4,30,"SU","MI","YEP",20335,NA,214.5,"0"
1998,4,30,"SU","MI","BKT",10000,NA,283.4,"0"
1998,4,30,"HU","MI","RBT",12756,NA,892,"0"
1998,4,30,"HU","MI","BNT",35500,NA,4538,"0"
1998,4,30,"SU","WI","BNT",10000,NA,405.41,"0"
1998,4,30,"SU","WI","BNT",2500,NA,101.35,"0"
1998,4,30,"ON","ON","CHS",25431,4,113.7,"0"
1998,4,30,"ON","ON","CHS",25430,4,113.7,"0"
1998,4,30,"ON","ON","LAT",8587,16,237.2,"0"
1998,4,30,"ON","ON","LAT",8571,17,279.8,"0"
1998,4,30,"ON","ON","LAT",9348,17,305.1,"0"
1998,4,30,"ON","ON","LAT",4526,18,185.7,"0"
1998,4,30,"MI","WI","CHS",44000,NA,176.9010008,"0"
1998,4,30,"MI","WI","CHS",44000,NA,178.71537,"0"
1998,4,16,"ER","PA","BNT",5032,16,994.47,"1"
1998,4,16,"ER","PA","COS",5000,16,258.26,"1"
1998,4,16,"ER","PA","COS",12220,16,1009.92,"1"
1998,4,16,"ER","PA","COS",53867,16,2782.39,"1"
1998,4,16,"ER","PA","RBT",22800,NA,1698.96,"1"
1998,4,16,"ER","PA","RBT",147267,NA,10459.3,"1"
1998,4,16,"ER","PA","RBT",19140,NA,725,"1"
1998,4,16,"ER","PA","RBT",33300,NA,1645.26,"1"
1998,4,16,"ER","PA","RBT",56500,NA,2272.73,"1"
1998,4,16,"ER","PA","RBT",160000,NA,6861.06,"1"
1998,4,16,"ER","PA","RBT",25000,NA,1072.04,"1"
1998,4,16,"ER","PA","RBT",15000,NA,614.25,"1"
1998,4,16,"ER","PA","RBT",28000,NA,1223.78,"1"
1998,4,16,"ER","PA","BKT",200,NA,41.32,"1"
1998,4,16,"ER","PA","BNT",200,NA,41.32,"1"
1998,4,16,"ER","PA","RBT",400,NA,82.64,"1"
1998,4,16,"ER","PA","RBT",6,NA,1.24,"1"
1998,4,16,"ER","PA","BKT",200,NA,41.32,"1"
1998,4,16,"ER","PA","BNT",100,NA,20.66,"1"
1998,4,16,"ER","PA","RBT",100,NA,20.66,"1"
1998,4,16,"ER","PA","RBT",4,NA,0.83,"1"
1998,4,16,"ER","PA","BKT",290,NA,59.92,"1"
1998,4,16,"ER","PA","RBT",203,NA,41.94,"1"
1998,5,1,"SU","MI","YEP",7581,NA,79.97,"0"
1998,5,1,"MI","IL","RBT",10010,5,317,"0"
1998,5,1,"MI","IL","RBT",10010,5,317,"0"
1998,5,1,"MI","IL","RBT",10010,5,317,"0"
1998,5,1,"MI","IL","RBT",10010,5,317,"0"
1998,5,1,"MI","WI","LAT",59100,15,2769.55,"0"
1998,5,1,"MI","WI","LAT",55800,15,1334.55,"0"
1998,5,1,"ON","NY","RBT",22100,11,NA,"0"
1998,5,1,"HU","MI","RBT",32291,NA,2503.2,"0"
1998,5,1,"SU","MI","YEP",7581,NA,79.97,"0"
1998,5,1,"HU","MI","RBT",7548,NA,408.4,"0"
1998,5,1,"HU","MI","RBT",25412,NA,1375.2,"0"
1998,5,1,"MI","MI","CHS",200202,NA,2843,"0"
1998,5,1,"ON","ON","CHS",51079,5,228.8,"0"
1998,5,1,"ON","ON","LAT",10327,18,423.7,"0"
1998,5,1,"ON","ON","LAT",3630,18,137.8,"0"
1998,5,1,"ON","ON","LAT",3174,17,93.6,"0"
1998,5,1,"MI","WI","CHS",102091,NA,436.8093943,"0"
1998,5,3,"MI","WI","LAT",50000,15,1313.64,"3"
1998,5,3,"MI","WI","LAT",16000,15,512.27,"3"
1998,5,3,"MI","WI","LAT",61190,NA,1433.64,"0"
1998,5,3,"MI","WI","LAT",8550,NA,275.45,"0"
1998,5,3,"ON","ON","ATS",5894,1,1.1,"0"
1998,5,4,"SU","MI","YEP",10432,NA,110.04,"0"
1998,5,4,"MI","IN","CHS",67935,4,456,"1"
1998,5,4,"MI","IN","CHS",62025,4,416,"1"
1998,5,4,"MI","IL","CHS",122580,5,1012,"0"
1998,5,4,"MI","IL","CHS",123397,5,1019,"0"
1998,5,4,"ON","NY","BNT",11880,17,NA,"0"
1998,5,4,"ON","NY","RBT",26500,11,NA,"0"
1998,5,4,"SU","ON","LAT",33012,19,720,"0"
1998,5,4,"SU","ON","LAT",32732,19,720,"0"
1998,5,4,"SU","ON","LAT",31985,19,720,"0"
1998,5,4,"MI","MI","RBT",8126,NA,685.8,"0"
1998,5,4,"HU","MI","RBT",7548,NA,354.6,"0"
1998,5,4,"SU","MI","YEP",10432,NA,110.04,"0"
1998,5,4,"HU","MI","RBT",25412,NA,1193.6,"0"
1998,5,4,"MI","MI","CHS",91397,NA,956,"0"
1998,5,4,"MI","MI","CHS",115158,NA,1229.2,"0"
1998,5,4,"ON","ON","CHS",51092,5,236.1,"0"
1998,5,4,"MI","WI","CHS",100140,NA,504.3946484,"0"
1998,5,5,"MI","IL","CHS",120195,5,955,"0"
1998,5,5,"MI","IL","RBT",10010,5,317,"0"
1998,5,5,"MI","WI","LAT",14900,15,476.82,"3"
1998,5,5,"MI","WI","LAT",2000,15,527.27,"3"
1998,5,5,"MI","WI","LAT",37500,15,1253.18,"3"
1998,5,5,"MI","WI","LAT",12300,15,412.73,"3"
1998,5,5,"ER","NY","LAT",31900,16,1318.18,"1"
1998,5,5,"SU","MN","LAT",61513,NA,1675.45,"0"
1998,5,5,"SU","ON","LAT",32056,19,720,"0"
1998,5,5,"SU","ON","LAT",31914,19,720,"0"
1998,5,5,"SU","ON","LAT",28012,19,630,"0"
1998,5,5,"HU","MI","RBT",19518,NA,965.7,"0"
1998,5,5,"HU","MI","BNT",13000,NA,532.6,"0"
1998,5,5,"MI","MI","CHS",92658,NA,1011,"0"
1998,5,5,"SU","WI","BNT",5000,NA,416.67,"0"
1998,5,5,"SU","WI","BNT",5000,NA,202.7,"0"
1998,5,5,"ON","ON","CHS",25551,5,125.7,"0"
1998,5,5,"ON","ON","CHS",51076,5,225.8,"0"
1998,5,5,"ON","ON","CHS",25550,5,125.7,"0"
1998,5,5,"ON","ON","ATS",4500,4,0.6,"0"
1998,5,5,"ON","ON","ATS",3400,4,0.4,"0"
1998,5,5,"ON","ON","ATS",4900,4,0.6,"0"
1998,5,5,"ON","ON","BNT",10003,18,487,"0"
1998,5,5,"ON","ON","BNT",2300,18,121.7,"0"
1998,5,5,"ON","ON","BNT",2300,18,121.7,"0"
1998,5,6,"SU","MI","CHS",60000,NA,412,"0"
1998,5,6,"SU","MI","YEP",2799,NA,28.36,"0"
1998,5,6,"MI","IN","CHS",58690,4,394,"1"
1998,5,6,"MI","IN","CHS",24058,4,162,"1"
1998,5,6,"ER","NY","LAT",33000,17,1250,"1"
1998,5,6,"ER","NY","LAT",32600,16,1185.45,"1"
1998,5,6,"ON","NY","BNT",12000,17,NA,"0"
1998,5,6,"ON","NY","CHS",50000,4,NA,"0"
1998,5,6,"ON","NY","RBT",5000,16,NA,"0"
1998,5,6,"ON","NY","RBT",7000,16,NA,"0"
1998,5,6,"SU","ON","LAT",27631,19,630,"0"
1998,5,6,"SU","ON","LAT",27486,19,630,"0"
1998,5,6,"HU","MI","RBT",18000,NA,1032,"0"
1998,5,6,"MI","MI","RBT",5222,NA,414.3,"0"
1998,5,6,"MI","MI","RBT",1500,NA,105.6,"0"
1998,5,6,"MI","MI","RBT",3582,NA,252.2,"0"
1998,5,6,"MI","MI","RBT",5028,NA,415.6,"0"
1998,5,6,"MI","MI","RBT",5003,NA,380.1,"0"
1998,5,6,"MI","MI","RBT",5000,NA,352,"0"
1998,5,6,"MI","MI","RBT",8000,NA,540,"0"
1998,5,6,"HU","MI","RBT",32300,NA,2044,"0"
1998,5,6,"HU","MI","RBT",10000,NA,633,"0"
1998,5,6,"HU","MI","RBT",10432,NA,598.1,"0"
1998,5,6,"SU","MI","YEP",2799,NA,28.36,"0"
1998,5,6,"HU","MI","RBT",10452,NA,599.3,"0"
1998,5,6,"SU","MI","CHS",60000,NA,412,"0"
1998,5,6,"MI","MI","CHS",68623,NA,650.3,"0"
1998,5,6,"MI","MI","CHS",45750,NA,455,"0"
1998,5,6,"ON","ON","ATS",4100,4,0.5,"0"
1998,5,6,"ON","ON","ATS",2350,4,0.3,"0"
1998,5,6,"ON","ON","ATS",7175,4,0.9,"0"
1998,5,6,"ON","ON","ATS",2700,4,0.3,"0"
1998,5,6,"MI","WI","BNT",2314,NA,437.2629866,"0"
1998,5,6,"MI","WI","BNT",2993,NA,366.9561786,"0"
1998,5,6,"MI","WI","CHS",44900,NA,226.7961549,"0"
1998,5,6,"MI","WI","CHS",25000,NA,128.3666237,"0"
1998,5,7,"SU","MI","CHS",34000,NA,198.5,"0"
1998,5,7,"SU","MI","CHS",34000,NA,219,"0"
1998,5,7,"SU","MI","CHS",60000,NA,349.4,"0"
1998,5,7,"MI","IN","CHS",48650,4,327,"1"
1998,5,7,"MI","IN","CHS",62033,4,417,"1"
1998,5,7,"MI","IL","COS",102660,5,1579,"0"
1998,5,7,"ON","NY","BNT",11870,18,NA,"0"
1998,5,7,"ON","NY","CHS",40000,4,NA,"0"
1998,5,7,"ON","NY","CHS",40000,4,NA,"0"
1998,5,7,"ON","NY","CHS",1e+05,4,NA,"0"
1998,5,7,"SU","ON","LAT",27667,19,630,"0"
1998,5,7,"SU","ON","LAT",28934,19,660,"0"
1998,5,7,"HU","MI","ATS",19995,NA,299.93,"0"
1998,5,7,"HU","MI","ATS",15822,NA,1163.38,"0"
1998,5,7,"HU","MI","ATS",5904,NA,457.09,"0"
1998,5,7,"MI","MI","WAE",2650000,NA,15.9,"0"
1998,5,7,"HU","MI","SPE",16300,NA,724.4,"0"
1998,5,7,"HU","MI","SPE",16300,NA,714.8,"0"
1998,5,7,"HU","MI","RBT",12500,NA,880,"0"
1998,5,7,"HU","MI","RBT",21209,NA,1226,"0"
1998,5,7,"HU","MI","RBT",5700,NA,390,"0"
1998,5,7,"HU","MI","RBT",20000,NA,1408,"0"
1998,5,7,"SU","MI","CHS",34000,NA,198.5,"0"
1998,5,7,"SU","MI","CHS",34000,NA,219,"0"
1998,5,7,"SU","MI","CHS",60000,NA,349.4,"0"
1998,5,7,"MI","MI","RBT",14400,NA,1003,"0"
1998,5,7,"MI","MI","CHS",68626,NA,720.9,"0"
1998,5,7,"MI","MI","CHS",45735,NA,451.8,"0"
1998,5,7,"ON","ON","RBT",13296,12,125,"0"
1998,5,7,"ON","ON","RBT",6382,12,60,"0"
1998,5,7,"ON","ON","BNT",9943,18,482.4,"0"
1998,5,7,"ON","ON","BNT",5543,18,294.4,"0"
1998,5,7,"MI","WI","CHS",25000,NA,121.1091467,"0"
1998,5,7,"MI","WI","CHS",25000,NA,116.5732236,"0"
1998,5,8,"SU","MI","CHS",60000,NA,342,"0"
1998,5,8,"SU","MI","CHS",60000,NA,320,"0"
1998,5,8,"ON","NY","BNT",11870,18,NA,"0"
1998,5,8,"ON","NY","CHS",105000,5,NA,"0"
1998,5,8,"SU","ON","LAT",31485,19,710,"0"
1998,5,8,"MI","MI","WAE",650000,NA,4,"0"
1998,5,8,"MI","MI","COS",65122,NA,3266.1,"0"
1998,5,8,"HU","MI","RBT",10292,NA,552.4,"0"
1998,5,8,"MI","MI","RBT",14300,NA,979,"0"
1998,5,8,"SU","MI","CHS",60000,NA,342,"0"
1998,5,8,"SU","MI","CHS",60000,NA,320,"0"
1998,5,8,"MI","MI","BNT",18500,NA,814.6,"0"
1998,5,8,"MI","MI","BNT",18500,NA,814.6,"0"
1998,5,8,"MI","MI","BNT",18460,NA,812.1,"0"
1998,5,8,"MI","MI","CHS",91223,NA,996.9,"0"
1998,5,8,"MI","MI","CHS",69071,NA,492.7,"0"
1998,5,8,"MI","WI","CHS",68000,NA,160.5716777,"0"
1998,5,10,"MI","WI","LAT",50000,15,2124.09,"3"
1998,5,10,"MI","WI","LAT",48500,15,1657.73,"3"
1998,5,10,"ON","NY","RBT",4970,12,NA,"0"
1998,5,10,"HU","MI","CHS",100308,NA,517.59,"0"
1998,5,11,"MI","IN","CHS",63134,4,482,"1"
1998,5,11,"MI","IN","CHS",206987,5,1691,"1"
1998,5,11,"MI","IL","COS",101115,5,1699,"0"
1998,5,11,"MI","IL","COS",102060,5,1715,"0"
1998,5,11,"MI","MI","LAT",16400,15,681.82,"0"
1998,5,11,"MI","MI","LAT",14000,15,681.82,"0"
1998,5,11,"ON","NY","BNT",22000,18,NA,"0"
1998,5,11,"ON","NY","CHS",102000,5,NA,"0"
1998,5,11,"MI","MI","WAE",2400000,NA,14.4,"0"
1998,5,11,"MI","MI","CHS",92000,NA,561,"0"
1998,5,11,"MI","MI","CHS",90000,NA,512,"0"
1998,5,11,"MI","MI","BNT",9441,NA,437.4,"0"
1998,5,11,"MI","MI","BNT",2559,NA,86.5,"0"
1998,5,11,"HU","MI","RBT",7676,NA,412,"0"
1998,5,11,"MI","MI","RBT",9000,NA,483.1,"0"
1998,5,11,"MI","MI","BNT",3430,NA,133.6,"0"
1998,5,12,"SU","MI","CHS",28000,NA,155.8,"0"
1998,5,12,"SU","MI","CHS",28000,NA,166.4,"0"
1998,5,12,"MI","IN","RBT",32120,14,3002,"1"
1998,5,12,"MI","WI","LAT",50000,15,2250,"3"
1998,5,12,"MI","WI","LAT",50000,15,1505,"3"
1998,5,12,"ER","NY","LAT",47000,1,6.36,"1"
1998,5,12,"ER","NY","LAT",34000,1,4.55,"1"
1998,5,12,"ON","NY","BNT",5500,18,NA,"0"
1998,5,12,"ON","NY","BNT",5500,18,NA,"0"
1998,5,12,"ON","NY","CHS",1e+05,5,NA,"0"
1998,5,12,"HU","MI","RBT",9200,NA,631.8,"0"
1998,5,12,"MI","MI","WAE",1e+05,NA,0.7,"0"
1998,5,12,"MI","MI","RBT",6000,NA,396.5,"0"
1998,5,12,"MI","MI","RBT",10000,NA,660.9,"0"
1998,5,12,"MI","MI","RBT",9500,NA,627.9,"0"
1998,5,12,"MI","MI","BNT",10000,NA,422.3,"0"
1998,5,12,"HU","MI","RBT",6351,NA,410,"0"
1998,5,12,"SU","MI","CHS",28000,NA,155.8,"0"
1998,5,12,"SU","MI","CHS",28000,NA,166.4,"0"
1998,5,12,"MI","MI","CHS",34124,NA,336.6,"0"
1998,5,12,"MI","MI","RBT",14965,NA,631.9,"0"
1998,5,12,"SU","WI","LAT",39073,NA,788.47,"0"
1998,5,12,"ON","ON","ATS",9405,4,1.2,"0"
1998,5,12,"ON","ON","ATS",7214,4,0.9,"0"
1998,5,12,"ON","ON","ATS",11301,4,1.4,"0"
1998,5,12,"ON","ON","ATS",8413,4,1.1,"0"
1998,5,12,"MI","WI","BNT",10000,NA,839.5993653,"0"
1998,5,13,"ON","NY","BNT",11000,18,NA,"0"
1998,5,13,"ON","NY","CHS",127000,5,NA,"0"
1998,5,13,"ON","NY","RBT",13650,17,NA,"0"
1998,5,13,"MI","MI","RBT",12311,NA,936.7,"0"
1998,5,13,"MI","MI","CHS",11863,NA,63.3,"0"
1998,5,13,"MI","MI","RBT",7600,NA,502.3,"0"
1998,5,13,"MI","MI","BNT",7700,NA,571.6,"0"
1998,5,13,"MI","MI","BNT",7600,NA,564.2,"0"
1998,5,13,"MI","MI","BNT",31119,NA,1508.4,"0"
1998,5,13,"HU","MI","CHS",3e+05,NA,963,"0"
1998,5,13,"SU","WI","BNT",5000,NA,271.08,"0"
1998,5,13,"SU","WI","LAT",13500,NA,405,"0"
1998,5,13,"MI","WI","CHS",210500,NA,1193.401367,"0"
1998,5,13,"MI","WI","CHS",95101,NA,541.5892178,"0"
1998,5,13,"MI","WI","CHS",112775,NA,690.3674954,"0"
1998,5,14,"MI","MI","LAT",50000,15,1589.55,"3"
